Function,Taxon,M56dG00206_1_1,M84dG00327_1_1,M56dG00204_1_1,M1dG00273_1_1,M35dG00201_1_1,M56dG00353_1_1,M35dG00253_1_1,M84dG00361_1_1,M56dG00253_1_1,M1dG00347_1_1,TFG00188,TFG00201,M56dG00183_1_1,M84dG00173_1_1,M1dG00126_1_1,M84dG00096_1_1,M84dG00351_1_1,TFG00230_1,M3dG00353_1_1,M56dG00173_1_1,TFG00206,M3dG00230_1_2,M35dG00126_1_1,M1dG00173_1_1,M1dG00239_1_1,TFG00239,M1dG00188_1_1,M3dG00361_1_1,TFG00251,M35dG00251_1_1,M1dG00200_1_1,M56dG00351_1_1,M35dG00327_1_1,M84dG00273_1_1,M1dG00251_1_1,M56dG00327_1_1,TFG00129_1,TFG00351_1,M56dG00187_1_1,TFG00334_1,M3dG00206_1_1,M35dG00353_1_1,M35dG00129_1_1,M3dG00204_1_1,M56dG00201_1_1,M56dG00188_1_1,M35dG00200_1_1,TFG00200,M3dG00096_1_1,M1dG00351_1_2,M84dG00353_1_1,TFG00173,TFG00361,M3dG00201_1_1,M1dG00253_1_1,M84dG00306_1_1,M84dG00230_1_1,M1dG00096_1_1,M1dG00187_1_1,M35dG00204_1_1,M35dG00187_1_1,M3dG00188_1_1,M3dG00183_1_1,TFG00187,M1dG00201_1_1,M3dG00251_1_1,M35dG00347_1_1,M35dG00273_1_1,M56dG00251_1_1,M56dG00361_1_1,M35dG00306_1_1,M3dG00334_1_1,M3dG00273_1_1,M3dG00239_1_1,M56dG00129_1_1,M56dG00126_1_1,M56dG00200_1_1,M35dG00361_1_1,M84dG00347_1_1,M3dG00327_1_1,M1dG00353_1_1,M3dG00306_1_1,M1dG00327_1_1,TFG00327,M84dG00239_1_1,TFG00353,TFG00183,M35dG00188_1_1,M35dG00173_1_1,TFG00273,TFG00126,TFG00096,M84dG00201_1_1,M84dG00200_1_1,TFG00253,M56dG00347_1_1,M1dG00204_1_1,M84dG00251_1_1,M1dG00306_1_1,M3dG00187_1_1,TFG00306,M3dG00347_1_1,M35dG00206_1_1,M35dG00334_1_1,M35dG00230_1_1,M84dG00204_1_1,M35dG00239_1_1,M56dG00230_1_1,M3dG00351_1_1,M56dG00239_1_1,M35dG00096_1_1,M84dG00253_1_1,M3dG00253_1_1,M84dG00183_1_1,M1dG00129_1_1,M1dG00361_1_1,M35dG00351_1_1,M3dG00200_1_1,M84dG00187_1_1,M84dG00188_1_1,M1dG00206_1_1,M84dG00206_1_1,M1dG00230_1_1,M35dG00183_1_1,TFG00204,TFG00347_1
CBM,others,508.443175662,391.845002645,172.829501204,279.058903534,43.7046261105,153.700907071,27.8578716191,381.729737609,258.887371904,17.0091813896,128.855798185,148.335104899,169.159180307,165.273508729,17.7940276149,155.245017446,250.619917127,0,27.7780281048,351.066185433,0,58.9186293064,222.843180928,48.1233396189,86.7763478973,771.369110249,102.828891182,116.757771002,50.0910331563,491.313984422,33.747884947,189.143498427,230.995691293,160.047918207,92.3762988185,233.567665931,19.8054688821,197.431294595,148.972857328,316.978411249,50.1129354249,347.934716998,171.099403673,131.333403938,169.135955267,240.102258294,93.4723154494,262.286864217,41.0020587775,30.7924954963,186.113831434,82.3248085761,38.2165519492,41.901698477,58.444347288,272.741678594,173.031889809,17.4059860583,119.429698518,99.7585188616,309.893829452,24.7565073017,103.766590452,568.31496962,142.837775137,271.935813778,122.422029536,133.295324218,170.330368321,265.620906766,161.315448504,114.811890678,81.7495537182,19.8221841376,170.75685423,166.875181407,183.891815885,295.94926513,187.589495675,23.4158517831,14.9451470109,13.0513141822,152.60351146,168.370940421,228.882612743,0,68.2288675305,57.2326405586,302.497373571,100.924652606,77.0063252947,135.551325183,217.710448764,179.147968282,80.5528184003,277.235089845,112.414010738,122.328523634,17.3082251969,474.137823037,92.6634449508,12.364247789,131.441962482,380.330807274,221.339413342,438.617938943,166.50188201,255.142347415,63.7552944615,141.885175934,239.334820928,327.021524512,508.013689283,331.646764243,29.2954349825,108.094011905,234.657167304,115.8288621,166.698724102,85.6937504175,55.9488970223,246.548771463,46.7831505535,327.759047773,503.97524436,315.942764737
AA,f__Alcaligenaceae,0.172923610007,0,0.0390596555022,0,0.125056672724,0,0,0,0,0,0,0,0,0.0513453142024,0,0,0,0,0,0,0,0,0,0,0.0374200929203,21.7000585724,0,0,10.0410690421,0.0550998946724,0,0,2.67236073426,0,0,0.138562958116,0,5.70417282011,0,3.1303787501,0,0.314442388803,1.19258412728,0,0,0.107980935056,0.149178812469,0,0,0,0,15.0603434051,0,0,0,0.12216422724,0,0,0,0.557737779172,0.0616252644964,0.502985096127,0,25.4989964634,0,0,0.500201547733,0.174400372563,0,0.28159708206,0.0388097026033,0,0,0,0,0,0,0,0,0,0,0,1.51277166917,0,0,0,0,0.703066858299,0,0,0,0,0,0.0400226030256,0,0,0.027420430752,0,0,0,0,0,0.201795487912,0,0,0,0.294144715011,0,0,0.1122348029,0,0,0.0915244040823,0,0,0,0,0,0,0,1.61026836793,0.039615449306,0,0.154824225679,38.2336588122,0
AA,f__Bacteroidaceae,14.3871448844,79.6020829271,100.145295889,21.1424465894,210.894978989,64.293858619,165.579284075,91.7064755899,80.1892794827,0.0203705919319,0,0,102.221427816,130.040211583,5.62987768725,92.7839050278,29.6590627318,0,0.331801447343,11.8205207596,0,123.580613974,2.60633057355,0.274146442678,128.982796144,1.82544561408,0,26.7497864475,7.8172081133,33.7900312837,0.0213960832786,34.9496845123,55.6817534028,145.94153455,0.140962027901,31.1755710941,0,0,135.345973502,0,0,6.76484523875,188.726048927,179.397595264,132.111093926,120.432193186,277.726895858,1.72697313611,0.391726964894,0.0105881725616,137.034086468,0,0,71.9706294973,0.0219761617407,93.2415025651,78.0181485256,0.0245780500508,3.5548212607,78.7795964172,38.4925583447,0.194221411223,0,0,1.52143319891,0.280454085004,53.8215553305,98.6900652299,77.8543408839,31.7702366645,19.5586433569,0.45543768678,144.582416969,0.151859027131,63.5389969776,69.5981094839,165.587999012,22.4026829944,37.3165721638,0,1.8526792704,0,1.79481771559,0,59.2041914409,0,0,146.627352363,1.01129652492,0,0,0,155.979327946,56.6892783059,6.62980939147,64.8616850947,0.0750293142323,81.9319539403,0.0288104005407,17.9209157108,12.547309053,120.116194669,79.9521017075,23.5547069294,284.963955089,71.7896397701,104.592587139,131.576288668,59.723956662,20.3270996822,59.9423109222,89.4471196852,0.405512714496,77.2661042393,0.0122976519362,0.15150963365,3.9086084446,28.0386614664,113.053226721,7.37805800098,0,56.9208134634,0.116545298091,17.5295103612,0.749594125026,0
AA,f__Clostridiaceae,27.9899471897,23.2474224204,32.6251590358,26.7092722439,36.8051751558,31.8617114754,6.56562520923,14.0245368026,21.4175587741,141.783250595,0,3.17540207674,17.2837768246,31.2058371094,159.74062055,29.9487941631,37.7763007484,0,805.470211358,15.8158713139,0,20.1954547973,65.858209995,102.560258585,72.3799164032,5.85713076672,38.936167478,36.0111849418,0,10.307077608,163.337255946,37.1295365929,23.3116966383,6.5800162264,0.760449559607,20.3005577679,0,0.77581269921,18.6187724659,4.86400230366,34.2232646524,6.93154217311,11.0944615223,313.421835109,13.868983467,17.9196470453,14.1751297524,0,46.0489705473,0.61405365223,27.1555222278,0,0,639.964346776,0.0191313511594,12.6405719532,18.0066256703,234.134145901,8.67711401991,25.6708194879,20.8804526214,30.997113876,118.871002606,1.7678835121,32.3258269041,32.0475474024,35.1736995065,30.0294140718,19.5840752531,23.8712834173,20.5660449336,55.7863449012,114.646757615,1.01113110056,31.2008661372,28.938403762,11.5104270233,7.86838825909,37.2701861731,275.701482549,0,248.747385895,12.9733854647,0,17.9984085649,0,0,110.847135794,10.2682601836,0,0,0,48.2368585471,14.5035271323,0,31.8576672286,245.986008347,15.3418354711,570.589557155,13.1881519639,0,328.684397726,38.6903587865,6.48793793917,7.87972444231,34.9655574705,36.7191003296,13.6188917983,10.1838852568,58.9125360635,21.3987261839,18.8894404312,48.3602008696,6.93275843188,189.271641535,3.20630605992,10.3051367407,448.550420232,36.0670220516,9.70551471203,1.09031906603,39.2624265939,47.9719034708,73.020875967,3.05890192076,3.0554872486
AA,f__Enterobacteriaceae,0,0.707057750699,0.0535122653098,33.0207665032,0,0,0.027334772759,0,1.17406167568,1218.57903786,0,34.5212542561,0.0191113621241,1.56330596976,1016.6182958,5.20313836325,0.357444957116,19.3372536474,474.007355419,0.0202515172983,50.6027602042,538.616880401,0,1055.93270668,8.42523047526,2.44024422581,228.085669446,688.866098503,92.4699481597,0.359323091105,841.827188779,0,0.0897780314482,8.18101846656,388.404067132,0.343349269852,29.91501097,1.28036221688,0.0231896936766,5.4257396527,938.825396837,0.116519473686,3.34343102073,48.3897283048,0.227845749154,0.384801166455,0.0345079076269,26.9272759313,73.5933002532,1276.41728048,0.0180746275422,0,0,166.730562869,899.2083378,1.47388476732,0,1017.91605489,63.4799858693,6.54974742918,0.530758723361,811.393606372,532.625623365,5.55097102763,28.7659103255,1169.42990323,0,1.27325170815,0.28161998746,3.06126360402,0.109124941473,873.192490087,467.650833039,1219.4548548,0.256967560769,1.04899506313,0.0323239988759,0,0.0574160837708,990.295664299,536.136127943,909.275957456,138.02252507,3.63858920474,1.75836716224,1.64097443218,93.3355556951,3.12978206433,0.14880689423,60.3263793787,0,3.51383278692,6.9666919626,1.84591993663,0,0,868.753635694,1.14496004995,644.36711208,371.009092639,8.25831381407,346.730209184,0,0.629915027229,0.146470111161,0,0.344094398511,0.128018006207,621.506251931,0,0.14604672858,0,726.590355393,1.14874066917,1009.3460143,565.116891364,0,289.11810959,0.01599650232,4.80206353281,882.616049753,0,738.683770082,0.0162972869136,8.5325188303,11.9670567208
AA,f__Lachnospiraceae,219.233095796,112.310140987,207.795534462,131.111324163,82.4358448971,143.320402944,5.9536316152,73.5748636656,124.946185842,0.0482620507928,0,5.40429007291,135.219748004,83.499823388,0.508915059514,66.7884163769,175.546174396,0,133.417897398,235.308160053,0,219.156545049,469.205394593,0.316022232707,128.426424086,13.833391278,0,31.4519454575,0,261.606662367,0.0207651625687,276.61735284,242.699666869,63.7741964102,1.18448884953,305.678466715,0,0.968739666738,109.249822836,5.7163625473,154.362284929,112.175163128,91.8026197926,126.181724033,49.1482379039,103.918944563,130.137895479,0,3.93223897715,0.00398432273109,106.979931814,0,0,36.7161799533,0.141871069883,110.410072439,82.4445974893,0.051513684136,38.1878675816,76.2586881926,181.468563779,4.53037509756,19.9966578228,0,33.48502126,56.5991392951,106.197301585,218.509851774,348.275284782,167.405086133,239.587243078,22.1991697092,43.4382282446,0.367690782105,167.842941347,266.089622034,87.9564125056,139.813946408,116.763750945,39.6182810198,0,104.373080291,56.36012188,0,121.716205668,0,0,151.168350293,327.091811376,0,0,2.89942980453,85.8109934566,136.282088639,0,144.804487992,1.39444137921,65.8303880489,0.0747606835719,5.49868598521,4.41005193472,69.7907872261,333.052500816,125.817096793,7.90729403074,121.209359589,132.748025461,74.2916905065,214.957163132,442.103199703,444.540544547,62.7486264136,63.2986885389,55.93913655,0.0318881373291,0.0444693930524,258.141125762,224.174077277,176.946515364,644.610734766,10.4051193339,74.5652281968,0.124722217987,185.84096726,10.0362779703,29.8999041156
AA,f__Moraxellaceae,0.297530939516,0.131304876145,0,11.2165238217,0.10640388937,0.686202257101,0,1.1264102401,0.0798118099092,0,7.35764758285,45.7769025672,0.183847819294,0.255489109721,0.0115107230366,0.187320766232,0.124425237118,431.444712408,0,3.934156719,185.864881136,0.275411133728,0,0.247027979849,0,53.1546046897,0,0,614.292289879,0,0,0.021608206216,0,0.0411546538904,0.440901498311,0.430049592275,0,1053.18339776,0,928.593772428,0,0,0.0626028816531,0,5.5508851779,0.172222757178,0,23.4996092677,0,0.0212477295577,0.357646685525,26.9213318114,0,0,0,0.392297543417,0.199612844184,0,8.76839204559,0,0,0,0.0174486659945,172.02384472,7.66093887491,0,0.558452867216,0,0,0.0197102599536,0,22.6764904897,0,0,0,0,0.326502081248,0,0.0497154287586,0,0.490249395298,0,23.3920623678,0,0.564806024009,0.445008448058,94.2758910927,0,0.039512032216,50.8183958454,0,143.485540942,1.93268304106,0.19609465122,0,0.509898489326,9.65118932565,1.33053219654,0.0397797872912,0,3.43004039367,0,0,0,15.4488057446,0.629844587735,0,4.16009227499,0.0868040132291,0.663140745075,0,0.208198060434,0,0.222931907821,0,0.195153969354,0,0,0.219428756421,0,0,0.815951639748,0,0.0361926761328,463.049006975,148.73697616
AA,f__Oscillospiraceae,108.749583955,126.530059039,70.9840156676,102.26654782,258.17252434,158.559378977,31.7910438851,165.520561154,145.688803646,0.0694213997289,0,1.84580022195,165.100783578,163.476406027,0.0678268015077,210.995726886,147.794943203,0,10.2487775713,73.8816171868,0,8.73274226505,60.0491338805,0.0996857184205,167.366763154,11.6878923793,3.2215002389,1.90744660357,0,74.5913371268,0,214.1221267,77.6138670893,281.817532889,1.27268920947,112.727487371,0,6.18237624406,235.928692724,5.12129149915,0,167.076286236,193.538864796,17.2379686688,74.6099974954,132.985651823,100.494144506,13.2028478069,0.740941546014,0,87.290333831,0,0,1.68735471591,0.102749179554,206.928482044,169.434875356,0.0415921720647,27.7703084123,187.24224513,240.420226308,0.719589000509,0.0653310517469,6.61552106839,30.0538685421,10.3768683662,336.161003344,166.062135102,139.360065706,216.112900992,129.044698336,22.0539862621,13.9212280384,0,333.241443471,141.696076196,145.4316441,134.735060074,155.20800367,0.0100755139349,0.875845473492,10.1389337331,47.2370089975,0,237.655369594,0,0,170.290804682,21.11241398,0,0,5.23336798052,100.716887354,211.51207256,0,139.898504025,1.56725148856,120.466720853,0.121220456114,1.31314874182,116.23504252,35.985927082,216.601963418,110.855432418,44.3367731375,177.791490955,55.9199997945,169.881182702,1.60080785177,99.965508892,192.834241788,109.662775133,2.83147428404,58.2984589712,0.0760870923185,0.146968487654,70.8685055604,0.45700591661,102.834608523,212.513372731,5.24113341447,186.137525387,0.0295991112255,127.704105704,10.6051622024,0
AA,f__Prevotellaceae,50.2945127429,46.5362638847,4.28914335108,148.242925234,6.79740780495,43.525423883,22.4036961358,22.6613413421,51.6853446005,0.0208387078325,8.46237328504,0,17.120423724,27.8806774484,0.0281361503992,32.493770238,22.7157095234,0,0,1.16653322469,0,0.0366503188295,0.226156737499,0,23.0456440258,0.0841973696819,1.04790800628,0,4.03032529025,10.9978774338,0,17.1037914435,2.07083715798,23.4637190136,1.24515240023,21.2245733379,0,0,37.1387532021,0,0,0.281439768952,15.6268533768,0,94.0388187558,9.97232045117,11.9538211982,5.61266269236,0.108803881649,0,28.3433932681,0,0,0,0.0263910156618,62.6490333828,71.8500726133,0.0727547313943,38.8760321767,1.54141159796,6.90229277045,0.0507279276933,0,0,37.9065191323,0,8.89960224145,13.168316296,40.5892949359,80.3399161913,0.217159908949,8.45113665378,0,0,10.7939231247,16.6211538302,65.652795668,5.38798045058,24.296790851,0,0.431797943225,0,84.2062710635,0,17.4945508899,0,0,35.850065853,0.639432265933,0,0,0,23.7845978048,43.467204325,0,94.015196637,1.39120751013,134.993134222,0.060122475929,0,0,14.5980975244,1.58402948535,1.60298346047,151.109720745,23.1997969602,3.65487934488,47.177739326,6.68049537767,5.75648268376,9.29764867984,55.8929414485,0,66.651606585,0,0,4.1074817728,0,12.16980465,1.15422365467,5.59615026817,35.4031385125,0.0876589063217,6.26550454425,0,0
AA,f__unclassified_c__Clostridia,4.81769755179,5.53336228362,12.5618528619,26.4585543087,0.374256775271,8.71681350798,0.209632095943,10.2798781324,2.17817330362,0,0,0,3.67945430975,23.5540382578,0.0387075363873,2.75141508414,4.11261794399,0,0,11.0419794836,0,0,6.71400312644,0,0.0555713063278,3.51880783127,1.6818276644,0,0,0.247369795551,0,5.24480280774,2.08549623871,13.9218771638,0.535950938615,1.69605619457,0,0,0.348361525783,0,0,0.513216166116,0.403398551929,0.0586508440208,1.45488925754,4.51857901266,0.653684396259,8.12044815064,0,0,7.17867121221,0,0,0,0,5.43087012032,1.562288338,0,6.44659010739,0.141579445766,1.53483829914,0,0,0,10.0724775218,0,6.26826739653,36.2871646664,3.74087822858,3.34670269945,0.595854497766,0.51917031905,0,0,1.41995758755,3.22653992392,2.40187420881,0.738714070045,1.98485070609,0,0,0,6.1824993706,0,15.9047341324,0,0,0.278891453049,0.289925719441,0,0,0,9.30618332286,28.3669326977,0,6.15091931402,0.124612818099,4.6076423246,0.0739921165239,0,0,0,0.865529834749,0.394956806072,0.591354307164,11.6718510001,2.04830029255,0.885545505027,0,9.68243817396,0.682046308402,14.7741418852,0,4.39096223935,0,0,0.12305276557,0,7.95139461174,0.152248200938,0.991911204957,9.3370694065,0,0.279577295386,1.08011158983,13.4753956881
AA,f__unclassified_o__Bacteroidales,0.0207998793881,0.13591466579,0,31.5569577567,0.254562054763,0,0.100578052168,0,0.174017614822,0,0,0,0,0.315723999323,0,0.0239789909304,2.42558970713,6.92753606828,0,5.48429878506,0,0,0.261169893134,0,0,1.96662719736,0,0,0,0.128909920829,0,1.74490432886,0.133844730986,0.0406611928126,0.589273943621,0.0401631762655,0,3.21213678971,0,0,0,0,2.77480112185,0,0,10.2307250518,0.202739885783,15.5245279498,0,0,0.062334292421,0,0,0,0,0.0675322797571,0.410316322662,0.0525483368467,8.23440368579,0.0930945679239,0,0,0,0,17.9261372047,0,0.0552854342232,0,0,0,0,7.50415005713,0,0,0.202508890659,0.0665215086686,0,0.0375445972135,0.254791271572,0,0,0,18.6711911155,18.2266366645,0.627628182814,0,0,0,0.0878592058618,0,0,0,0,62.1836078059,0,0.122657882951,0.504103215866,0.53265022743,0.0409802491517,0,0,0,0.0224536496603,0,0.0733681736665,0.0218411223874,0.100974874577,0,0,0.37397905665,0,0.563362715124,0,0.105179028937,0,0,0.241727268393,0,68.9240489881,0,0.907320331995,86.1524871146,0,0.111746280332,0.999458833368,0
AA,others,389.826508363,556.327012592,375.164133451,273.08303145,200.566907986,301.451654369,61.1408488741,446.846457312,259.095376019,11.9707399715,70.4969509176,216.913803793,376.122423594,242.180528676,125.429529486,164.925764567,260.224427709,155.052845345,51.1568682422,387.165472659,240.778498284,112.941757786,255.277992115,289.381254815,1272.08989141,2590.97551626,317.015178219,248.278128802,331.593652411,298.879764366,558.635149558,232.01673664,224.758369397,261.396335585,1782.31055217,312.092326445,25.6074158007,751.823303209,228.996515888,1606.43467319,186.64033321,271.423938031,464.075960561,393.904858696,231.187071436,343.70241395,189.429414443,1080.81561623,661.670470998,2.66697228564,187.432878778,295.267343536,222.007535706,281.163884563,1024.50221555,273.281938855,182.743677133,149.219400572,125.411497176,303.406718323,478.808758122,146.062072168,486.077349301,1230.15557996,412.664960069,144.205069605,207.293416156,153.453801833,251.493840372,269.549042579,256.90698449,146.407260368,368.803532335,10.6442730686,364.452004271,322.805649419,218.198390492,477.881084492,255.860814624,29.8825475465,15.3462476541,26.8283020656,213.219642403,301.633554969,265.567977771,4.91178335963,303.593078903,759.249542112,381.293426523,295.352577375,95.0252553844,728.410978619,261.065707038,192.580983908,260.863987187,293.972415715,524.358169265,168.359009342,102.986015573,474.320895991,354.312545184,32.2044823976,311.638458948,319.571378313,433.812132322,437.087681494,178.302988694,403.471669636,157.634745704,268.176076511,227.370884095,238.988693196,172.773159237,263.327676089,460.812033399,822.364933292,568.651109214,214.852527009,319.340939731,178.277442526,145.481854378,276.07235071,344.206490975,421.973009746,1058.30592351,1437.98574774
PL,f__Alcaligenaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57393898909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625881263818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28739157207,0
PL,f__Bacteroidaceae,19.9669543884,86.0006719832,192.989447188,29.6201510234,332.548741368,68.6300961408,301.385612296,61.3656039823,93.1599393396,0.0219260733593,3.14448843379,3.66153855103,156.45931434,131.35726476,2.96371298981,72.2734556595,29.5955344643,0,0.402056919872,8.85800028989,0,64.244909047,3.87498831221,0.113142112556,113.335576489,6.39342572606,3.33647060164,13.373798344,134.515911367,44.0379960867,0.00258563066181,41.6276259328,54.8147469072,98.3669992291,0.453707600382,49.133187631,0,1.50075243454,171.000531004,0.529279486881,0,11.6499666691,244.291252314,65.8176984802,199.1494782,219.311521134,306.186451821,0,0.408934652308,0.00536823314749,119.208739421,0,0,35.7771927453,0.00731632117357,82.5724597957,92.2939612287,0.0416515111357,3.67409481043,147.785617088,75.3323928924,0.741659347621,0.228672054009,0,7.07962573052,0.0179814641431,82.0242239593,189.56247589,104.205043638,44.1565895682,39.6045352578,4.92560721704,63.2538934133,0.173344297174,79.881502188,71.8180566144,137.069090103,11.007429377,23.0206300581,0.0110247772312,0.359156200135,0.153713103992,20.8023336158,39.3695351953,54.3023910556,0,0,154.856600932,1.8655431667,12.2961826433,0,0,223.537262692,59.2504223506,0,71.3061433292,0.745708289796,122.721434701,0.0542952630838,7.63487213554,0,221.190143462,174.394705442,18.2066551312,316.469203488,106.251528534,140.554477661,126.768153641,157.704459315,25.3526534166,91.1915017983,64.1364817906,0.140879194328,85.6604723858,0.0343087334672,0.0981001767156,6.97976380267,11.8199325049,76.991959645,8.20281628562,2.92010177863,54.6996408464,0.0708423570345,63.5218211582,0.69365426495,9.04609898516
PL,f__Clostridiaceae,1.87351102486,11.7672216072,5.68294452997,1.34678720753,7.80086511177,3.08869940724,1.23783113401,0.0460436811855,9.92023423081,0.00436052256406,0,0,4.35676651145,1.81238646605,2.53942153641,8.8578505352,15.3419145785,0,74.0034370201,0.288784888684,0,2.26661297672,0.344886528788,0,8.5684392388,2.26685760762,0,4.73954844576,0,1.16870712739,0.149003178736,4.60270880319,4.84521096314,1.39038480234,0.0605356435761,0.554274061767,0,0,3.5775685215,0.922616688191,0.89743616397,0.358968093903,3.47693210379,31.2794631815,2.96212456302,2.14283547172,3.16152340392,81.6156472379,4.53147715163,0,11.5576680289,0,0,93.2646175048,0,4.5767488172,3.40987886181,0.251306143461,2.76590349837,3.56170022234,3.34123086286,7.50661338488,13.7183531535,0,0.845240666061,2.91851228994,3.92757314902,5.35482654144,1.98550848217,3.11415047658,6.69584943987,2.65671983955,13.8676556853,0.233970576404,2.83002751004,5.37895879218,1.3878389682,1.13228145408,14.6934552313,27.9893666342,0,24.3725097439,6.97384859002,0,2.96207641736,0,9.75868224754,12.7930330508,0.600993033802,0,0,0,6.2909344238,12.3452194757,4.48742557064,5.27848608621,0.342909848838,4.86491926872,0.268540711568,2.12962189642,0,31.6483011864,3.21499730559,0.901876278895,1.3843069828,1.84831703539,4.79913723113,1.62241076923,1.16324595473,2.11610865704,3.20383531764,7.37544929232,4.90051598697,0.885367646403,0.0199897008602,0.017662491325,3.36383029998,63.0023845556,1.27275178624,0.496890382635,0,2.50681107951,0,20.6950748247,3.72089264223,0
PL,f__Enterobacteriaceae,0,0.0615234368852,0,0.26910939642,0,0,0,0,0,62.1373780552,0,0,0,0.0743046010408,61.890592904,0.243883883365,0,0,29.8898569474,0,0,24.4851541963,0,54.3998219081,0.600750854949,0,8.86036037832,41.8065151585,0,0.0797380589568,37.2058582751,0,0,0.482479763496,73.5715815137,0,0,0,0,0.195016890827,126.274924649,0,0.160833419532,1.4431302357,0,0,0.0729435445771,6.20587094439,4.11214476177,41.6495861152,0,0,0,12.0866434415,134.908299649,0.0623321821076,0,48.1015340737,5.05273753573,0.390543065437,0.0716456327072,46.0141505327,24.9924824243,0,4.95014740617,46.9652405217,0,0,0,0.338920323592,0,360.148980015,23.0921535779,60.7681278374,0,0,0,0,0,53.7192647049,14.5582607362,57.8777078414,0,0,0,0,0,0.108641067352,0,0,0,0,0.260235100875,0.162042734201,0,0,38.4325145532,0.149930823572,32.7172670959,20.3484304209,0,26.1118926683,0,0.142809377829,0.238241759614,0,0,0,36.9451074779,0,0,0,84.574720883,0,42.2621641316,101.921545601,0,16.7569205503,0,0,29.1003259549,0,34.7628281096,0,2.66756072554,0
PL,f__Lachnospiraceae,15.9742515656,13.2255250617,10.0201979614,31.2539899618,2.32844682366,5.62016602508,0.272255227907,6.71973163901,13.9773019311,0.00334028781341,0,0,11.4769982639,12.938602987,0,14.6761594352,7.69800975844,0,0,7.20393191582,0,0,1.80664456742,0,3.29058688756,3.03535634302,0,0,0,4.91683004517,0,6.55582875284,11.4455152155,3.19797293776,0.411116589503,15.5243735511,0,6.31351024185,9.38707262788,0,0,1.5064839064,2.33578099799,1.55519334791,10.2179582222,16.230665543,7.09162336655,0,0,0,35.6722032235,0,0,0.573315625513,0,7.78714196832,8.74157827929,0,4.87610889843,2.00435991296,3.74176923413,0.0212651986741,0,9.46370848145,3.19102747463,1.01033532925,0.726813727913,8.9532296017,7.1553059167,10.8880340067,9.45238592165,0,0.991126612537,0,5.01725519799,5.62575379029,9.0664689276,1.38567865535,3.19410293626,0,0.175417914435,0,8.75177972554,0,17.5760388,0,0,2.50429473544,13.1085583072,0,0,0,13.8327105183,21.0479930901,0,16.212725523,0.337513867878,7.03265396126,0,0.163393181922,0,0,7.98076610432,1.67412328009,1.64613005028,12.3031049212,1.39382422798,11.3264262691,0,12.4833280714,4.59455542592,19.7264545238,0,2.55827127119,0.0114693126866,0.234475601669,9.04221624208,0,7.79163933499,9.27797040253,3.23400603426,12.8384690917,0,5.7717509518,0,2.79816959644
PL,f__Moraxellaceae,0,0,0.0486292711003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377884364574,0,0,0.149152424902,0,0,0,0,0,0,0,0,22.3993078631,0.239214176871,0,0.560920046748,0,0,0,0,0,5.02386028391,0,0.863306480125,0,0,0,0,0,0,0.0897205598298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1968137297,0,0,0,0,0,0.0833743996035,0,0,0,0,0,0,0.0461948527675,0,0,0,0,0,0,0,0.114615220327,0,0,0,0.100159494682,0,0,0,0,0,0,0,0.0545119664899,0,0,0,0,0,0,0.0439138836824,0,0,0,0.0494166886926,0,0,0,0.0733054537761,0,0,0,0,0,0,0,0,0,0,0,0,0.33873786991,0
PL,f__Oscillospiraceae,15.0617325389,16.284487646,20.731178001,21.9994203992,17.8391986201,40.9385650463,0.496635135165,25.1713998815,23.6455356721,0.0380707162324,0,10.8971164021,25.2394081129,11.8823375076,0.00206416453267,31.2938667473,24.6379147351,0,0,9.89767004544,0,0.473695868248,5.01897372662,0,1.39296666233,7.05320143904,0,0,0,7.29991722735,0.00506270431109,30.7541299025,7.07463541362,2.36014317535,0.11631308668,12.8879700501,0,0,19.5648250428,1.07259289955,0,72.3782809232,44.2686240863,2.76158314452,22.2127902363,17.7160359669,14.3725574856,52.375921898,0.0215429265111,0,25.3185678577,0,0,0,0.0156806034701,24.3233490089,18.0779680904,0.03234912066,4.27335316704,17.6130659464,26.4649834978,0,0,0,6.894862612,1.59807331804,24.2927796749,20.2708538488,7.19931257373,29.5301007078,17.3574609045,0,5.35697771909,0,45.0096890617,29.6915338425,16.3582071011,22.6023273029,13.6439370574,0,0,0,13.5742241655,0,37.4818093332,0,0,14.9376426171,2.82114134907,7.377709586,0,3.77444954094,18.6385746689,16.2498519339,6.30441997348,29.3723718245,0.394329718966,16.0560766874,0.00984737964828,0,0,0.665901704112,42.3017227213,7.63571374055,6.40028484958,28.4872388852,6.00329933368,15.7137091796,0,16.969775341,21.1383975201,19.6534089012,0,3.55706998642,0,0,7.8076437838,0,18.3717952473,12.3104090784,1.18360316869,54.4069251874,0.00343760416948,9.37487262557,0.98463635067,8.44063246397
